time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00203125,2.515000e+01,-4.978287e+00,8.743465e-01,2.936348e-01,6.612815e-01,6.179097e-01,0.051079,18.3884
0.0020625,2.515000e+01,-4.978671e+00,8.743465e-01,2.937116e-01,6.614494e-01,6.179140e-01,0.051865,18.6713
0.00209375,2.515000e+01,-4.979055e+00,8.743465e-01,2.936225e-01,6.614620e-01,6.177149e-01,0.052650,18.9542
0.002125,2.515000e+01,-4.979450e+00,8.743465e-01,2.934673e-01,6.607813e-01,6.180248e-01,0.053436,19.2371
0.00215625,2.515000e+01,-4.979845e+00,8.743465e-01,2.932409e-01,6.602958e-01,6.180017e-01,0.054222,19.5200
0.0021875,2.515000e+01,-4.980223e+00,8.743465e-01,2.926432e-01,6.601826e-01,6.168477e-01,0.055008,19.8029
0.00221875,2.515000e+01,-4.980600e+00,8.743465e-01,2.926896e-01,6.603864e-01,6.167552e-01,0.055794,20.0858
0.00225,2.515000e+01,-4.980950e+00,8.743465e-01,2.920678e-01,6.608845e-01,6.149814e-01,0.056580,20.3686
0.00228125,2.515000e+01,-4.981291e+00,8.743465e-01,2.919445e-01,6.611235e-01,6.144992e-01,0.057365,20.6515
0.0023125,2.515000e+01,-4.981622e+00,8.743465e-01,2.914539e-01,6.607992e-01,6.137678e-01,0.058151,20.9344
0.00234375,2.515000e+01,-4.981940e+00,8.743465e-01,2.911161e-01,6.608129e-01,6.130439e-01,0.058937,21.2173
0.002375,2.515000e+01,-4.982272e+00,8.743465e-01,2.912867e-01,6.605654e-01,6.136327e-01,0.059723,21.5002
0.00240625,2.515000e+01,-4.982645e+00,8.743465e-01,2.918982e-01,6.595087e-01,6.159065e-01,0.060509,21.7831
0.0024375,2.515000e+01,-4.983021e+00,8.743465e-01,2.917401e-01,6.591570e-01,6.159009e-01,0.061295,22.0660
0.00246875,2.515000e+01,-4.983358e+00,8.743465e-01,2.910126e-01,6.600310e-01,6.135519e-01,0.062080,22.3489
0.0025,2.515000e+01,-4.983660e+00,8.743465e-01,2.900141e-01,6.601300e-01,6.113550e-01,0.062866,22.6318
0.00253125,2.515000e+01,-4.983959e+00,8.743465e-01,2.897400e-01,6.598472e-01,6.110385e-01,0.063652,22.9147
0.0025625,2.515000e+01,-4.984273e+00,8.743465e-01,2.898038e-01,6.592417e-01,6.117349e-01,0.064438,23.1976
0.00259375,2.515000e+01,-4.984591e+00,8.743465e-01,2.897166e-01,6.589443e-01,6.118264e-01,0.065224,23.4805
0.002625,2.515000e+01,-4.984894e+00,8.743465e-01,2.895158e-01,6.594081e-01,6.109724e-01,0.066010,23.7634
0.00265625,2.515000e+01,-4.985191e+00,8.743465e-01,2.892086e-01,6.592460e-01,6.104746e-01,0.066795,24.0463
0.0026875,2.515000e+01,-4.985471e+00,8.743465e-01,2.886672e-01,6.592349e-01,6.093416e-01,0.067581,24.3292
0.00271875,2.515000e+01,-4.985753e+00,8.743465e-01,2.884390e-01,6.587495e-01,6.093086e-01,0.068367,24.6121
0.00275,2.515000e+01,-4.986068e+00,8.743465e-01,2.886622e-01,6.575374e-01,6.109044e-01,0.069153,24.8950
0.00278125,2.515000e+01,-4.986396e+00,8.743465e-01,2.887435e-01,6.569477e-01,6.116249e-01,0.069939,25.1779
0.0028125,2.515000e+01,-4.986720e+00,8.743465e-01,2.885015e-01,6.568661e-01,6.111880e-01,0.070724,25.4608
0.00284375,2.515000e+01,-4.986966e+00,8.743465e-01,2.870736e-01,6.584388e-01,6.067105e-01,0.071510,25.7437
0.002875,2.515000e+01,-4.987186e+00,8.743465e-01,2.863463e-01,6.585188e-01,6.050998e-01,0.072296,26.0266
0.00290625,2.515000e+01,-4.987442e+00,8.743465e-01,2.867998e-01,6.576001e-01,6.069051e-01,0.073082,26.3095
0.0029375,2.515000e+01,-4.987723e+00,8.743465e-01,2.869498e-01,6.566661e-01,6.080859e-01,0.073868,26.5924
0.00296875,2.515000e+01,-4.988009e+00,8.743465e-01,2.868292e-01,6.562459e-01,6.082198e-01,0.074654,26.8753
0.003,2.515000e+01,-4.988286e+00,8.743465e-01,2.863963e-01,6.558868e-01,6.076340e-01,0.075439,27.1582
0.00303125,2.515000e+01,-4.988540e+00,8.743465e-01,2.859098e-01,6.561938e-01,6.063181e-01,0.076225,27.4411
0.0030625,2.515000e+01,-4.988803e+00,8.743465e-01,2.861040e-01,6.564044e-01,6.065352e-01,0.077011,27.7240
0.00309375,2.515000e+01,-4.989072e+00,8.743465e-01,2.859483e-01,6.560253e-01,6.065557e-01,0.077797,28.0069
0.003125,2.515000e+01,-4.989348e+00,8.743465e-01,2.854736e-01,6.547580e-01,6.067208e-01,0.078583,28.2898
0.00315625,2.515000e+01,-4.989601e+00,8.743465e-01,2.845356e-01,6.541930e-01,6.052497e-01,0.079369,28.5727
0.0031875,2.515000e+01,-4.989830e+00,8.743465e-01,2.838186e-01,6.541309e-01,6.037817e-01,0.080154,28.8556
0.00321875,2.515000e+01,-4.990066e+00,8.743465e-01,2.840569e-01,6.545437e-01,6.039076e-01,0.080940,29.1385
0.00325,2.515000e+01,-4.990310e+00,8.743465e-01,2.842729e-01,6.546311e-01,6.042860e-01,0.081726,29.4214
0.00328125,2.515000e+01,-4.990556e+00,8.743465e-01,2.839760e-01,6.540340e-01,6.042058e-01,0.082512,29.7043
0.0033125,2.515000e+01,-4.990808e+00,8.743465e-01,2.839812e-01,6.537834e-01,6.044485e-01,0.083298,29.9872
0.00334375,2.515000e+01,-4.991072e+00,8.743465e-01,2.838204e-01,6.528015e-01,6.050149e-01,0.084084,30.2701
0.003375,2.515000e+01,-4.991330e+00,8.743465e-01,2.832255e-01,6.520280e-01,6.044630e-01,0.084869,30.5530
0.00340625,2.515000e+01,-4.991586e+00,8.743465e-01,2.829522e-01,6.517874e-01,6.041028e-01,0.085655,30.8359
0.0034375,2.515000e+01,-4.991805e+00,8.743465e-01,2.820695e-01,6.524471e-01,6.016090e-01,0.086441,31.1188
0.00346875,2.515000e+01,-4.992030e+00,8.743465e-01,2.820621e-01,6.523081e-01,6.017215e-01,0.087227,31.4017
0.0035,2.515000e+01,-4.992267e+00,8.743465e-01,2.819359e-01,6.515341e-01,6.021667e-01,0.088013,31.6846
0.00353125,2.515000e+01,-4.992471e+00,8.743465e-01,2.808400e-01,6.510392e-01,6.002820e-01,0.088799,31.9675
0.0035625,2.515000e+01,-4.992663e+00,8.743465e-01,2.802767e-01,6.507454e-01,5.993485e-01,0.089584,32.2504
0.00359375,2.515000e+01,-4.992897e+00,8.743465e-01,2.811781e-01,6.505064e-01,6.014974e-01,0.090370,32.5333
0.003625,2.515000e+01,-4.993143e+00,8.743465e-01,2.809435e-01,6.495718e-01,6.018602e-01,0.091156,32.8162
0.00365625,2.515000e+01,-4.993374e+00,8.743465e-01,2.801516e-01,6.490248e-01,6.006697e-01,0.091942,33.0991
0.0036875,2.515000e+01,-4.993560e+00,8.743465e-01,2.789613e-01,6.490859e-01,5.980611e-01,0.092728,33.3820
0.00371875,2.515000e+01,-4.993770e+00,8.743465e-01,2.793178e-01,6.485257e-01,5.993428e-01,0.093513,33.6649
0.00375,2.515000e+01,-4.994021e+00,8.743465e-01,2.802461e-01,6.482577e-01,6.015831e-01,0.094299,33.9477
0.00378125,2.515000e+01,-4.994261e+00,8.743465e-01,2.796386e-01,6.478359e-01,6.006697e-01,0.095085,34.2306
0.0038125,2.515000e+01,-4.994464e+00,8.743465e-01,2.784355e-01,6.478707e-01,5.980534e-01,0.095871,34.5135
0.00384375,2.515000e+01,-4.994661e+00,8.743465e-01,2.780025e-01,6.474332e-01,5.975269e-01,0.096657,34.7964
0.003875,2.515000e+01,-4.994865e+00,8.743465e-01,2.776008e-01,6.462996e-01,5.977097e-01,0.097443,35.0793
0.00390625,2.515000e+01,-4.995096e+00,8.743465e-01,2.779342e-01,6.456972e-01,5.989862e-01,0.098228,35.3622
0.0039375,2.515000e+01,-4.995313e+00,8.743465e-01,2.776737e-01,6.458968e-01,5.982400e-01,0.099014,35.6451
0.00396875,2.515000e+01,-4.995542e+00,8.743465e-01,2.775455e-01,6.451918e-01,5.986171e-01,0.099800,35.9280
0.004,2.515000e+01,-4.995777e+00,8.743465e-01,2.773310e-01,6.445900e-01,5.987130e-01,0.100586,36.2109
0.00403226,2.515000e+01,-4.995965e+00,8.743465e-01,2.756504e-01,6.437955e-01,5.958190e-01,0.101397,36.5030
0.00406452,2.515000e+01,-4.996147e+00,8.743465e-01,2.751990e-01,6.436412e-01,5.949861e-01,0.102208,36.7950
0.00409677,2.515000e+01,-4.996343e+00,8.743465e-01,2.752545e-01,6.431463e-01,5.955640e-01,0.103019,37.0870
0.00412903,2.515000e+01,-4.996565e+00,8.743465e-01,2.756802e-01,6.428530e-01,5.967569e-01,0.103831,37.3790
0.00416129,2.515000e+01,-4.996793e+00,8.743465e-01,2.754726e-01,6.423265e-01,5.967965e-01,0.104642,37.6710
0.00419355,2.515000e+01,-4.996976e+00,8.743465e-01,2.741868e-01,6.423655e-01,5.939746e-01,0.105453,37.9631
0.00422581,2.515000e+01,-4.997163e+00,8.743465e-01,2.738096e-01,6.414751e-01,5.939810e-01,0.106264,38.2551
0.00425806,2.515000e+01,-4.997375e+00,8.743465e-01,2.740225e-01,6.407744e-01,5.950931e-01,0.107075,38.5471
0.00429032,2.515000e+01,-4.997604e+00,8.743465e-01,2.740015e-01,6.400104e-01,5.957575e-01,0.107886,38.8391
0.00432258,2.515000e+01,-4.997828e+00,8.743465e-01,2.735261e-01,6.394691e-01,5.952274e-01,0.108698,39.1312
0.00435484,2.515000e+01,-4.998021e+00,8.743465e-01,2.724267e-01,6.389884e-01,5.932811e-01,0.109509,39.4232
0.0043871,2.515000e+01,-4.998198e+00,8.743465e-01,2.721151e-01,6.395002e-01,5.921284e-01,0.110320,39.7152
0.00441935,2.515000e+01,-4.998389e+00,8.743465e-01,2.718723e-01,6.386473e-01,5.923898e-01,0.111131,40.0072
0.00445161,2.515000e+01,-4.998581e+00,8.743465e-01,2.715897e-01,6.381797e-01,5.922078e-01,0.111942,40.2992
0.00448387,2.515000e+01,-4.998799e+00,8.743465e-01,2.716829e-01,6.370925e-01,5.934220e-01,0.112754,40.5913
0.00451613,2.515000e+01,-4.999019e+00,8.743465e-01,2.716819e-01,6.370166e-01,5.934903e-01,0.113565,40.8833
0.00454839,2.515000e+01,-4.999225e+00,8.743465e-01,2.709683e-01,6.365728e-01,5.923441e-01,0.114376,41.1754
0.00458065,2.515000e+01,-4.999423e+00,8.743465e-01,2.705506e-01,6.363290e-01,5.916577e-01,0.115187,41.4674
0.0046129,2.515000e+01,-4.999632e+00,8.743465e-01,2.704168e-01,6.355745e-01,5.920669e-01,0.115998,41.7594
0.00464516,2.515000e+01,-4.999843e+00,8.743465e-01,2.698286e-01,6.346484e-01,5.916412e-01,0.116809,42.0514
0.00467742,2.515000e+01,-5.000065e+00,8.743465e-01,2.697049e-01,6.337902e-01,5.921708e-01,0.117621,42.3434
0.00470968,2.515000e+01,-5.000234e+00,8.743465e-01,2.681898e-01,6.337797e-01,5.888544e-01,0.118432,42.6355
0.00474194,2.515000e+01,-5.000398e+00,8.743465e-01,2.678369e-01,6.334464e-01,5.883885e-01,0.119243,42.9275
0.00477419,2.515000e+01,-5.000561e+00,8.743465e-01,2.676292e-01,6.334748e-01,5.879061e-01,0.120054,43.2195
0.00480645,2.515000e+01,-5.000756e+00,8.743465e-01,2.679978e-01,6.326835e-01,5.894519e-01,0.120865,43.5115
0.00483871,2.515000e+01,-5.000967e+00,8.743465e-01,2.679444e-01,6.316699e-01,5.902799e-01,0.121677,43.8036
0.00487097,2.515000e+01,-5.001157e+00,8.743465e-01,2.671901e-01,6.313056e-01,5.889582e-01,0.122488,44.0956
0.00490323,2.515000e+01,-5.001352e+00,8.743465e-01,2.668457e-01,6.306638e-01,5.887975e-01,0.123299,44.3876
0.00493548,2.515000e+01,-5.001551e+00,8.743465e-01,2.667066e-01,6.303842e-01,5.887516e-01,0.124110,44.6796
0.00496774,2.515000e+01,-5.001750e+00,8.743465e-01,2.662896e-01,6.297903e-01,5.883854e-01,0.124921,44.9716
0.005,2.515000e+01,-5.001944e+00,8.743465e-01,2.659182e-01,6.295018e-01,5.878344e-01,0.125732,45.2637
0.00503226,2.515000e+01,-5.002145e+00,8.743465e-01,2.656970e-01,6.288015e-01,5.879991e-01,0.126544,45.5557
0.00506452,2.515000e+01,-5.002334e+00,8.743465e-01,2.649592e-01,6.279659e-01,5.871464e-01,0.127355,45.8477
0.00509677,2.515000e+01,-5.002518e+00,8.743465e-01,2.644481e-01,6.273589e-01,5.865812e-01,0.128166,46.1397
0.00512903,2.515000e+01,-5.002696e+00,8.743465e-01,2.639129e-01,6.269655e-01,5.857614e-01,0.128977,46.4317
0.00516129,2.515000e+01,-5.002899e+00,8.743465e-01,2.643916e-01,6.266454e-01,5.871234e-01,0.129788,46.7238
0.00519355,2.515000e+01,-5.003103e+00,8.743465e-01,2.644143e-01,6.265528e-01,5.872608e-01,0.130600,47.0158
0.00522581,2.515000e+01,-5.003282e+00,8.743465e-01,2.632917e-01,6.257625e-01,5.855061e-01,0.131411,47.3079
0.00525806,2.515000e+01,-5.003466e+00,8.743465e-01,2.628087e-01,6.247653e-01,5.853646e-01,0.132222,47.5998
0.00529032,2.515000e+01,-5.003643e+00,8.743465e-01,2.620712e-01,6.239818e-01,5.844549e-01,0.133033,47.8919
