time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00209091,2.515000e+01,-4.977564e+00,8.743465e-01,2.971659e-01,6.316336e-01,6.546924e-01,0.052579,18.9285
0.00212121,2.515000e+01,-4.977979e+00,8.743465e-01,2.969871e-01,6.311002e-01,6.548518e-01,0.053341,19.2027
0.00215152,2.515000e+01,-4.978398e+00,8.743465e-01,2.969342e-01,6.306206e-01,6.552328e-01,0.054103,19.4771
0.00218182,2.515000e+01,-4.978801e+00,8.743465e-01,2.964640e-01,6.304174e-01,6.544061e-01,0.054865,19.7514
0.00221212,2.515000e+01,-4.979202e+00,8.743465e-01,2.965800e-01,6.306632e-01,6.544070e-01,0.055627,20.0257
0.00224242,2.515000e+01,-4.979580e+00,8.743465e-01,2.962258e-01,6.313661e-01,6.528980e-01,0.056389,20.3000
0.00227273,2.515000e+01,-4.979949e+00,8.743465e-01,2.963175e-01,6.320058e-01,6.524391e-01,0.057151,20.5744
0.00230303,2.515000e+01,-4.980309e+00,8.743465e-01,2.958863e-01,6.315567e-01,6.519525e-01,0.057913,20.8487
0.00233333,2.515000e+01,-4.980654e+00,8.743465e-01,2.955143e-01,6.316452e-01,6.510419e-01,0.058675,21.1230
0.00236364,2.515000e+01,-4.981000e+00,8.743465e-01,2.955917e-01,6.316694e-01,6.511873e-01,0.059437,21.3974
0.00239394,2.515000e+01,-4.981382e+00,8.743465e-01,2.962102e-01,6.308712e-01,6.533762e-01,0.060199,21.6717
0.00242424,2.515000e+01,-4.981776e+00,8.743465e-01,2.964802e-01,6.306643e-01,6.541856e-01,0.060961,21.9460
0.00245455,2.515000e+01,-4.982153e+00,8.743465e-01,2.960520e-01,6.309039e-01,6.529929e-01,0.061723,22.2204
0.00248485,2.515000e+01,-4.982489e+00,8.743465e-01,2.952285e-01,6.316794e-01,6.503774e-01,0.062485,22.4947
0.00251515,2.515000e+01,-4.982805e+00,8.743465e-01,2.947497e-01,6.318589e-01,6.491383e-01,0.063247,22.7690
0.00254545,2.515000e+01,-4.983135e+00,8.743465e-01,2.948671e-01,6.312624e-01,6.500100e-01,0.064009,23.0433
0.00257576,2.515000e+01,-4.983475e+00,8.743465e-01,2.948380e-01,6.307417e-01,6.504826e-01,0.064771,23.3177
0.00260606,2.515000e+01,-4.983797e+00,8.743465e-01,2.946015e-01,6.312703e-01,6.494163e-01,0.065533,23.5920
0.00263636,2.515000e+01,-4.984114e+00,8.743465e-01,2.947060e-01,6.318568e-01,6.490441e-01,0.066295,23.8663
0.00266667,2.515000e+01,-4.984422e+00,8.743465e-01,2.942101e-01,6.314209e-01,6.483990e-01,0.067057,24.1407
0.00269697,2.515000e+01,-4.984723e+00,8.743465e-01,2.940227e-01,6.315151e-01,6.478894e-01,0.067819,24.4149
0.00272727,2.515000e+01,-4.985032e+00,8.743465e-01,2.938760e-01,6.308754e-01,6.482227e-01,0.068581,24.6892
0.00275758,2.515000e+01,-4.985373e+00,8.743465e-01,2.942606e-01,6.297792e-01,6.502007e-01,0.069343,24.9636
0.00278788,2.515000e+01,-4.985713e+00,8.743465e-01,2.941305e-01,6.295349e-01,6.501658e-01,0.070105,25.2379
0.00281818,2.515000e+01,-4.986037e+00,8.743465e-01,2.938145e-01,6.300072e-01,6.489800e-01,0.070867,25.5122
