time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00109,2.515000e+01,-4.937179e+00,8.743465e-01,3.115814e-01,6.248334e-01,6.939225e-01,0.027410,9.8675
0.0011,2.515000e+01,-4.937418e+00,8.743465e-01,3.129387e-01,6.277308e-01,6.937285e-01,0.027661,9.9580
0.00111,2.515000e+01,-4.937653e+00,8.743465e-01,3.143934e-01,6.307778e-01,6.935866e-01,0.027913,10.0485
0.00112,2.515000e+01,-4.937886e+00,8.743465e-01,3.158084e-01,6.337394e-01,6.934524e-01,0.028164,10.1391
0.00113,2.515000e+01,-4.938116e+00,8.743465e-01,3.170718e-01,6.364043e-01,6.933113e-01,0.028416,10.2296
0.00114,2.515000e+01,-4.938344e+00,8.743465e-01,3.183479e-01,6.391192e-01,6.931446e-01,0.028667,10.3201
0.00115,2.515000e+01,-4.938568e+00,8.743465e-01,3.196406e-01,6.419889e-01,6.928482e-01,0.028918,10.4106
0.00116,2.515000e+01,-4.938790e+00,8.743465e-01,3.210588e-01,6.449690e-01,6.927069e-01,0.029170,10.5012
0.00117,2.515000e+01,-4.939008e+00,8.743465e-01,3.223458e-01,6.479301e-01,6.923052e-01,0.029421,10.5917
0.00118,2.515000e+01,-4.939224e+00,8.743465e-01,3.237373e-01,6.507464e-01,6.922847e-01,0.029673,10.6822
0.00119,2.515000e+01,-4.939439e+00,8.743465e-01,3.250428e-01,6.534136e-01,6.922392e-01,0.029924,10.7728
0.0012,2.515000e+01,-4.939652e+00,8.743465e-01,3.263358e-01,6.561046e-01,6.921422e-01,0.030176,10.8633
0.00121,2.515000e+01,-4.939862e+00,8.743465e-01,3.276339e-01,6.588513e-01,6.919983e-01,0.030427,10.9538
0.00122,2.515000e+01,-4.940070e+00,8.743465e-01,3.289126e-01,6.616502e-01,6.917605e-01,0.030679,11.0443
0.00123,2.515000e+01,-4.940276e+00,8.743465e-01,3.300913e-01,6.643597e-01,6.914082e-01,0.030930,11.1349
0.00124,2.515000e+01,-4.940478e+00,8.743465e-01,3.313847e-01,6.671970e-01,6.911657e-01,0.031182,11.2254
0.00125,2.515000e+01,-4.940679e+00,8.743465e-01,3.327067e-01,6.700742e-01,6.909433e-01,0.031433,11.3159
