time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
130,2.51500000e+01,-5.11156448e+00,8.743465e-01,2.171006e-01,5.222203e-01,5.785101e-01,,
131,2.51500000e+01,-5.11156607e+00,8.743465e-01,2.170989e-01,5.222202e-01,5.785057e-01,,
132,2.51500000e+01,-5.11157109e+00,8.743465e-01,2.170878e-01,5.222047e-01,5.784931e-01,,
133,2.51500000e+01,-5.11157326e+00,8.743465e-01,2.170872e-01,5.222014e-01,5.784954e-01,,
134,2.51500000e+01,-5.11156429e+00,8.743465e-01,2.170952e-01,5.222137e-01,5.785030e-01,,
135,2.51500000e+01,-5.11156053e+00,8.743465e-01,2.170978e-01,5.222228e-01,5.784998e-01,,
136,2.51500000e+01,-5.11156873e+00,8.743465e-01,2.170864e-01,5.222167e-01,5.784762e-01,,
137,2.51500000e+01,-5.11158249e+00,8.743465e-01,2.170775e-01,5.222060e-01,5.784645e-01,,
138,2.51500000e+01,-5.11158591e+00,8.743465e-01,2.170835e-01,5.222094e-01,5.784768e-01,,
139,2.51500000e+01,-5.11157829e+00,8.743465e-01,2.170945e-01,5.222205e-01,5.784937e-01,,
140,2.51500000e+01,-5.11158083e+00,8.743465e-01,2.170926e-01,5.222254e-01,5.784832e-01,,
141,2.51500000e+01,-5.11159434e+00,8.743465e-01,2.170769e-01,5.222162e-01,5.784515e-01,,
142,2.51500000e+01,-5.11160682e+00,8.743465e-01,2.170688e-01,5.222102e-01,5.784367e-01,,
143,2.51500000e+01,-5.11161026e+00,8.743465e-01,2.170777e-01,5.222202e-01,5.784494e-01,,
144,2.51500000e+01,-5.11160693e+00,8.743465e-01,2.170859e-01,5.222308e-01,5.784593e-01,,
145,2.51500000e+01,-5.11161380e+00,8.743465e-01,2.170808e-01,5.222281e-01,5.784488e-01,,
146,2.51500000e+01,-5.11162439e+00,8.743465e-01,2.170715e-01,5.222166e-01,5.784366e-01,,
147,2.51500000e+01,-5.11162967e+00,8.743465e-01,2.170697e-01,5.222138e-01,5.784349e-01,,
148,2.51500000e+01,-5.11162389e+00,8.743465e-01,2.170793e-01,5.222254e-01,5.784476e-01,,
149,2.51500000e+01,-5.11161931e+00,8.743465e-01,2.170864e-01,5.222350e-01,5.784559e-01,,
150,2.51500000e+01,-5.11162518e+00,8.743465e-01,2.170801e-01,5.222312e-01,5.784435e-01,,
151,2.51500000e+01,-5.11163328e+00,8.743465e-01,2.170716e-01,5.222185e-01,5.784350e-01,,
152,2.51500000e+01,-5.11163178e+00,8.743465e-01,2.170794e-01,5.222194e-01,5.784547e-01,,
153,2.51500000e+01,-5.11161775e+00,8.743465e-01,2.170904e-01,5.222286e-01,5.784739e-01,,
154,2.51500000e+01,-5.11160907e+00,8.743465e-01,2.170932e-01,5.222350e-01,5.784743e-01,,
155,2.51500000e+01,-5.11161197e+00,8.743465e-01,2.170815e-01,5.222264e-01,5.784524e-01,,
156,2.51500000e+01,-5.11161405e+00,8.743465e-01,2.170759e-01,5.222162e-01,5.784489e-01,,
157,2.51500000e+01,-5.11160845e+00,8.743465e-01,2.170873e-01,5.222222e-01,5.784725e-01,,
158,2.51500000e+01,-5.11159245e+00,8.743465e-01,2.171009e-01,5.222335e-01,5.784963e-01,,
159,2.51500000e+01,-5.11158743e+00,8.743465e-01,2.171016e-01,5.222348e-01,5.784966e-01,,
160,2.51500000e+01,-5.11158993e+00,8.743465e-01,2.170887e-01,5.222231e-01,5.784753e-01,,
161,2.51500000e+01,-5.11159150e+00,8.743465e-01,2.170834e-01,5.222174e-01,5.784674e-01,,
162,2.51500000e+01,-5.11158430e+00,8.743465e-01,2.170942e-01,5.222298e-01,5.784826e-01,,
163,2.51500000e+01,-5.11157668e+00,8.743465e-01,2.171028e-01,5.222413e-01,5.784928e-01,,
164,2.51500000e+01,-5.11158208e+00,8.743465e-01,2.170985e-01,5.222412e-01,5.784814e-01,,
165,2.51500000e+01,-5.11159116e+00,8.743465e-01,2.170884e-01,5.222278e-01,5.784693e-01,,
166,2.51500000e+01,-5.11159342e+00,8.743465e-01,2.170907e-01,5.222270e-01,5.784764e-01,,
167,2.51500000e+01,-5.11158550e+00,8.743465e-01,2.170990e-01,5.222390e-01,5.784853e-01,,
168,2.51500000e+01,-5.11158223e+00,8.743465e-01,2.171013e-01,5.222482e-01,5.784812e-01,,
169,2.51500000e+01,-5.11159140e+00,8.743465e-01,2.170897e-01,5.222420e-01,5.784570e-01,,
170,2.51500000e+01,-5.11160260e+00,8.743465e-01,2.170810e-01,5.222321e-01,5.784446e-01,,
171,2.51500000e+01,-5.11160503e+00,8.743465e-01,2.170872e-01,5.222364e-01,5.784565e-01,,
172,2.51500000e+01,-5.11159541e+00,8.743465e-01,2.170989e-01,5.222476e-01,5.784753e-01,,
173,2.51500000e+01,-5.11159661e+00,8.743465e-01,2.170983e-01,5.222518e-01,5.784692e-01,,
174,2.51500000e+01,-5.11160624e+00,8.743465e-01,2.170837e-01,5.222423e-01,5.784409e-01,,
175,2.51500000e+01,-5.11161486e+00,8.743465e-01,2.170767e-01,5.222359e-01,5.784292e-01,,
176,2.51500000e+01,-5.11161248e+00,8.743465e-01,2.170874e-01,5.222457e-01,5.784469e-01,,
177,2.51500000e+01,-5.11160539e+00,8.743465e-01,2.170969e-01,5.222557e-01,5.784610e-01,,
178,2.51500000e+01,-5.11160931e+00,8.743465e-01,2.170971e-01,5.222570e-01,5.784600e-01,,
179,2.51500000e+01,-5.11161617e+00,8.743465e-01,2.170859e-01,5.222422e-01,5.784468e-01,,
180,2.51500000e+01,-5.11161684e+00,8.743465e-01,2.170839e-01,5.222373e-01,5.784469e-01,,
181,2.51500000e+01,-5.11160744e+00,8.743465e-01,2.170933e-01,5.222483e-01,5.784598e-01,,
182,2.51500000e+01,-5.11159916e+00,8.743465e-01,2.170996e-01,5.222581e-01,5.784656e-01,,
183,2.51500000e+01,-5.11160399e+00,8.743465e-01,2.170922e-01,5.222536e-01,5.784509e-01,,
184,2.51500000e+01,-5.11161077e+00,8.743465e-01,2.170838e-01,5.222413e-01,5.784421e-01,,
185,2.51500000e+01,-5.11161009e+00,8.743465e-01,2.170926e-01,5.222435e-01,5.784631e-01,,
186,2.51500000e+01,-5.11159504e+00,8.743465e-01,2.171036e-01,5.222526e-01,5.784824e-01,,
187,2.51500000e+01,-5.11158873e+00,8.743465e-01,2.171048e-01,5.222577e-01,5.784800e-01,,
188,2.51500000e+01,-5.11159155e+00,8.743465e-01,2.170909e-01,5.222473e-01,5.784546e-01,,
189,2.51500000e+01,-5.11159558e+00,8.743465e-01,2.170847e-01,5.222377e-01,5.784486e-01,,
190,2.51500000e+01,-5.11159147e+00,8.743465e-01,2.170962e-01,5.222459e-01,5.784700e-01,,
191,2.51500000e+01,-5.11157947e+00,8.743465e-01,2.171077e-01,5.222571e-01,5.784884e-01,,
192,2.51500000e+01,-5.11157745e+00,8.743465e-01,2.171064e-01,5.222569e-01,5.784851e-01,,
193,2.51500000e+01,-5.11158398e+00,8.743465e-01,2.170940e-01,5.222449e-01,5.784654e-01,,
194,2.51500000e+01,-5.11158747e+00,8.743465e-01,2.170890e-01,5.222404e-01,5.784570e-01,,
195,2.51500000e+01,-5.11158277e+00,8.743465e-01,2.170986e-01,5.222525e-01,5.784692e-01,,
196,2.51500000e+01,-5.11157659e+00,8.743465e-01,2.171058e-01,5.222628e-01,5.784769e-01,,
