time,n,URef,J,KT,10KQ,eta0,tours,angle_deg
0.0272903,2.515000e+01,-5.113309e+00,8.941604e-01,2.074280e-01,5.167323e-01,5.712649e-01,0.686255,247.0518
0.0273226,2.515000e+01,-5.113423e+00,8.941806e-01,2.072173e-01,5.170534e-01,5.703430e-01,0.687067,247.3442
0.0273548,2.515000e+01,-5.113544e+00,8.942017e-01,2.073360e-01,5.171337e-01,5.705943e-01,0.687877,247.6357
0.0273871,2.515000e+01,-5.113667e+00,8.942237e-01,2.073331e-01,5.171083e-01,5.706285e-01,0.688689,247.9281
0.0274194,2.515000e+01,-5.113803e+00,8.942475e-01,2.071697e-01,5.164880e-01,5.708786e-01,0.689501,248.2205
0.0274516,2.515000e+01,-5.113937e+00,8.942703e-01,2.071688e-01,5.167261e-01,5.706281e-01,0.690311,248.5120
0.0274839,2.515000e+01,-5.114074e+00,8.942950e-01,2.073743e-01,5.173923e-01,5.704737e-01,0.691123,248.8044
0.0275161,2.515000e+01,-5.114229e+00,8.943214e-01,2.077295e-01,5.175650e-01,5.712775e-01,0.691933,249.0959
0.0275484,2.515000e+01,-5.114397e+00,8.943513e-01,2.078082e-01,5.171768e-01,5.719417e-01,0.692745,249.3883
0.0275806,2.515000e+01,-5.114569e+00,8.943812e-01,2.078811e-01,5.172919e-01,5.720342e-01,0.693555,249.6798
0.0276129,2.515000e+01,-5.114750e+00,8.944128e-01,2.078047e-01,5.166790e-01,5.725226e-01,0.694367,249.9722
0.0276452,2.515000e+01,-5.114940e+00,8.944463e-01,2.076126e-01,5.162818e-01,5.724548e-01,0.695179,250.2646
0.0276774,2.515000e+01,-5.115135e+00,8.944797e-01,2.074856e-01,5.160627e-01,5.723693e-01,0.695989,250.5561
0.0277097,2.515000e+01,-5.115321e+00,8.945122e-01,2.074979e-01,5.165333e-01,5.719025e-01,0.696801,250.8485
0.0277419,2.515000e+01,-5.115504e+00,8.945448e-01,2.076354e-01,5.169236e-01,5.718700e-01,0.697611,251.1400
0.0277742,2.515000e+01,-5.115685e+00,8.945764e-01,2.077818e-01,5.173357e-01,5.718376e-01,0.698423,251.4324
0.0278065,2.515000e+01,-5.115864e+00,8.946072e-01,2.077973e-01,5.176233e-01,5.715822e-01,0.699236,251.7248
0.0278387,2.515000e+01,-5.116052e+00,8.946406e-01,2.078748e-01,5.173868e-01,5.720778e-01,0.700045,252.0163
0.027871,2.515000e+01,-5.116262e+00,8.946776e-01,2.080456e-01,5.166208e-01,5.734203e-01,0.700858,252.3087
0.0279032,2.515000e+01,-5.116474e+00,8.947145e-01,2.082064e-01,5.168425e-01,5.736413e-01,0.701667,252.6002
0.0279355,2.515000e+01,-5.116667e+00,8.947480e-01,2.078601e-01,5.170354e-01,5.724948e-01,0.702480,252.8926
0.0279677,2.515000e+01,-5.116840e+00,8.947779e-01,2.076535e-01,5.174489e-01,5.714884e-01,0.703289,253.1841
0.028,2.515000e+01,-5.117015e+00,8.948086e-01,2.077140e-01,5.175562e-01,5.715557e-01,0.704101,253.4765
0.0280323,2.515000e+01,-5.117201e+00,8.948412e-01,2.079414e-01,5.173826e-01,5.723945e-01,0.704914,253.7689
0.0280645,2.515000e+01,-5.117392e+00,8.948746e-01,2.081940e-01,5.174741e-01,5.730095e-01,0.705723,254.0604
0.0280968,2.515000e+01,-5.117571e+00,8.949063e-01,2.081997e-01,5.179696e-01,5.724972e-01,0.706536,254.3528
0.028129,2.515000e+01,-5.117746e+00,8.949371e-01,2.083514e-01,5.181766e-01,5.727052e-01,0.707345,254.6443
0.0281613,2.515000e+01,-5.117920e+00,8.949670e-01,2.085296e-01,5.186295e-01,5.727139e-01,0.708158,254.9367
0.0281935,2.515000e+01,-5.118106e+00,8.949995e-01,2.085073e-01,5.178262e-01,5.735618e-01,0.708967,255.2282
0.0282258,2.515000e+01,-5.118306e+00,8.950347e-01,2.086340e-01,5.170486e-01,5.747959e-01,0.709780,255.5206
0.0282581,2.515000e+01,-5.118510e+00,8.950699e-01,2.087861e-01,5.170006e-01,5.752912e-01,0.710592,255.8130
0.0282903,2.515000e+01,-5.118691e+00,8.951015e-01,2.087298e-01,5.178699e-01,5.741910e-01,0.711401,256.1045
0.0283226,2.515000e+01,-5.118843e+00,8.951288e-01,2.085786e-01,5.187275e-01,5.728433e-01,0.712214,256.3969
0.0283548,2.515000e+01,-5.118996e+00,8.951552e-01,2.086493e-01,5.189072e-01,5.728563e-01,0.713023,256.6884
0.0283871,2.515000e+01,-5.119169e+00,8.951860e-01,2.091290e-01,5.187898e-01,5.743228e-01,0.713836,256.9808
0.0284194,2.515000e+01,-5.119339e+00,8.952150e-01,2.092138e-01,5.190198e-01,5.743202e-01,0.714648,257.2732
0.0284516,2.515000e+01,-5.119508e+00,8.952449e-01,2.092076e-01,5.186796e-01,5.746988e-01,0.715458,257.5647
0.0284839,2.515000e+01,-5.119670e+00,8.952731e-01,2.093789e-01,5.192118e-01,5.745979e-01,0.716270,257.8571
0.0285161,2.515000e+01,-5.119840e+00,8.953030e-01,2.096940e-01,5.192316e-01,5.754597e-01,0.717080,258.1486
0.0285484,2.515000e+01,-5.119999e+00,8.953302e-01,2.095658e-01,5.190445e-01,5.753332e-01,0.717892,258.4410
0.0285806,2.515000e+01,-5.120157e+00,8.953584e-01,2.094090e-01,5.185736e-01,5.754423e-01,0.718702,258.7325
0.0286129,2.515000e+01,-5.120305e+00,8.953839e-01,2.094078e-01,5.189354e-01,5.750545e-01,0.719514,259.0249
0.0286452,2.515000e+01,-5.120437e+00,8.954076e-01,2.095874e-01,5.199981e-01,5.743863e-01,0.720326,259.3174
0.0286774,2.515000e+01,-5.120544e+00,8.954261e-01,2.093563e-01,5.206225e-01,5.730769e-01,0.721136,259.6089
0.0287097,2.515000e+01,-5.120655e+00,8.954455e-01,2.095271e-01,5.206254e-01,5.735539e-01,0.721948,259.9013
0.0287419,2.515000e+01,-5.120792e+00,8.954692e-01,2.101379e-01,5.203322e-01,5.755652e-01,0.722758,260.1928
0.0287742,2.515000e+01,-5.120931e+00,8.954938e-01,2.105816e-01,5.209378e-01,5.761257e-01,0.723570,260.4852
0.0288065,2.515000e+01,-5.121079e+00,8.955194e-01,2.105748e-01,5.203344e-01,5.767918e-01,0.724382,260.7776
0.0288387,2.515000e+01,-5.121221e+00,8.955440e-01,2.105868e-01,5.204874e-01,5.766709e-01,0.725192,261.0691
0.028871,2.515000e+01,-5.121363e+00,8.955695e-01,2.108491e-01,5.207663e-01,5.770960e-01,0.726004,261.3615
0.0289032,2.515000e+01,-5.121487e+00,8.955906e-01,2.106005e-01,5.209199e-01,5.762598e-01,0.726814,261.6530
0.0289355,2.515000e+01,-5.121614e+00,8.956126e-01,2.106464e-01,5.207723e-01,5.765629e-01,0.727626,261.9454
0.0289677,2.515000e+01,-5.121714e+00,8.956302e-01,2.104871e-01,5.216932e-01,5.751211e-01,0.728436,262.2369
0.029,2.515000e+01,-5.121814e+00,8.956478e-01,2.108722e-01,5.222571e-01,5.755624e-01,0.729248,262.5293
0.0290323,2.515000e+01,-5.121919e+00,8.956662e-01,2.111880e-01,5.222872e-01,5.764031e-01,0.730060,262.8217
0.0290645,2.515000e+01,-5.122047e+00,8.956891e-01,2.117040e-01,5.220098e-01,5.781329e-01,0.730870,263.1132
0.0290968,2.515000e+01,-5.122159e+00,8.957085e-01,2.115587e-01,5.227556e-01,5.769244e-01,0.731682,263.4056
0.029129,2.515000e+01,-5.122235e+00,8.957217e-01,2.111855e-01,5.234748e-01,5.751240e-01,0.732492,263.6971
0.0291613,2.515000e+01,-5.122360e+00,8.957437e-01,2.117175e-01,5.218514e-01,5.783807e-01,0.733304,263.9895
0.0291935,2.515000e+01,-5.122485e+00,8.957656e-01,2.118428e-01,5.220237e-01,5.785459e-01,0.734114,264.2810
0.0292258,2.515000e+01,-5.122612e+00,8.957876e-01,2.123051e-01,5.228364e-01,5.789216e-01,0.734926,264.5734
0.0292581,2.515000e+01,-5.122716e+00,8.958061e-01,2.120820e-01,5.235323e-01,5.775563e-01,0.735738,264.8658
0.0292903,2.515000e+01,-5.122813e+00,8.958228e-01,2.117227e-01,5.231557e-01,5.770038e-01,0.736548,265.1573
0.0293226,2.515000e+01,-5.122894e+00,8.958369e-01,2.115594e-01,5.236473e-01,5.760265e-01,0.737360,265.4497
0.0293548,2.515000e+01,-5.122958e+00,8.958483e-01,2.117294e-01,5.245046e-01,5.755544e-01,0.738170,265.7412
0.0293871,2.515000e+01,-5.123051e+00,8.958642e-01,2.125595e-01,5.244758e-01,5.778529e-01,0.738982,266.0336
0.0294194,2.515000e+01,-5.123177e+00,8.958861e-01,2.132557e-01,5.241200e-01,5.801536e-01,0.739794,266.3260
0.0294516,2.515000e+01,-5.123301e+00,8.959081e-01,2.134232e-01,5.245186e-01,5.801821e-01,0.740604,266.6175
0.0294839,2.515000e+01,-5.123364e+00,8.959196e-01,2.123177e-01,5.251557e-01,5.764838e-01,0.741416,266.9099
0.0295161,2.515000e+01,-5.123436e+00,8.959319e-01,2.120745e-01,5.241705e-01,5.769138e-01,0.742226,267.2014
0.0295484,2.515000e+01,-5.123524e+00,8.959468e-01,2.125475e-01,5.241258e-01,5.782599e-01,0.743038,267.4938
0.0295806,2.515000e+01,-5.123647e+00,8.959688e-01,2.135261e-01,5.244036e-01,5.806281e-01,0.743848,267.7853
0.0296129,2.515000e+01,-5.123743e+00,8.959855e-01,2.135671e-01,5.256853e-01,5.793345e-01,0.744660,268.0777
0.0296452,2.515000e+01,-5.123818e+00,8.959987e-01,2.134126e-01,5.265319e-01,5.779934e-01,0.745472,268.3701
0.0296774,2.515000e+01,-5.123885e+00,8.960102e-01,2.134329e-01,5.267188e-01,5.778506e-01,0.746282,268.6616
0.0297097,2.515000e+01,-5.123952e+00,8.960216e-01,2.134629e-01,5.267941e-01,5.778569e-01,0.747094,268.9540
0.0297419,2.515000e+01,-5.124060e+00,8.960410e-01,2.138507e-01,5.254107e-01,5.804430e-01,0.747904,269.2455
0.0297742,2.515000e+01,-5.124208e+00,8.960665e-01,2.146537e-01,5.248272e-01,5.832872e-01,0.748716,269.5379
0.0298065,2.515000e+01,-5.124347e+00,8.960911e-01,2.148562e-01,5.256760e-01,5.829107e-01,0.749529,269.8303
0.0298387,2.515000e+01,-5.124421e+00,8.961043e-01,2.141485e-01,5.274475e-01,5.790474e-01,0.750338,270.1218
0.029871,2.515000e+01,-5.124454e+00,8.961096e-01,2.129696e-01,5.271895e-01,5.761454e-01,0.751151,270.4142
0.0299032,2.515000e+01,-5.124496e+00,8.961166e-01,2.131540e-01,5.268831e-01,5.769845e-01,0.751960,270.7057
0.0299355,2.515000e+01,-5.124583e+00,8.961324e-01,2.142922e-01,5.268863e-01,5.800717e-01,0.752772,270.9981
0.0299677,2.515000e+01,-5.124677e+00,8.961491e-01,2.151051e-01,5.279761e-01,5.810809e-01,0.753582,271.2896
0.03,2.515000e+01,-5.124766e+00,8.961641e-01,2.150683e-01,5.280862e-01,5.808705e-01,0.754394,271.5820
0.0300323,2.515000e+01,-5.124826e+00,8.961747e-01,2.146498e-01,5.284663e-01,5.793299e-01,0.755207,271.8744
0.0300645,2.515000e+01,-5.124886e+00,8.961852e-01,2.146668e-01,5.285700e-01,5.792687e-01,0.756016,272.1659
0.0300968,2.515000e+01,-5.124974e+00,8.962010e-01,2.148958e-01,5.277703e-01,5.807758e-01,0.756829,272.4583
0.030129,2.515000e+01,-5.125090e+00,8.962213e-01,2.155684e-01,5.275060e-01,5.828986e-01,0.757638,272.7498
0.0301613,2.515000e+01,-5.125194e+00,8.962389e-01,2.155924e-01,5.280309e-01,5.823959e-01,0.758451,273.0422
0.0301935,2.515000e+01,-5.125278e+00,8.962538e-01,2.156319e-01,5.292524e-01,5.811676e-01,0.759260,273.3337
0.0302258,2.515000e+01,-5.125330e+00,8.962626e-01,2.150183e-01,5.296941e-01,5.790362e-01,0.760073,273.6261
0.0302581,2.515000e+01,-5.125392e+00,8.962740e-01,2.152412e-01,5.298300e-01,5.794948e-01,0.760885,273.9185
0.0302903,2.515000e+01,-5.125446e+00,8.962828e-01,2.153049e-01,5.304255e-01,5.790218e-01,0.761694,274.2100
0.0303226,2.515000e+01,-5.125517e+00,8.962952e-01,2.158143e-01,5.304155e-01,5.804110e-01,0.762507,274.5024
0.0303548,2.515000e+01,-5.125648e+00,8.963189e-01,2.167098e-01,5.289844e-01,5.844106e-01,0.763316,274.7939
0.0303871,2.515000e+01,-5.125774e+00,8.963409e-01,2.167423e-01,5.289302e-01,5.845730e-01,0.764129,275.0863
0.0304194,2.515000e+01,-5.125858e+00,8.963550e-01,2.163802e-01,5.302191e-01,5.821869e-01,0.764941,275.3787
0.0304516,2.515000e+01,-5.125918e+00,8.963655e-01,2.161476e-01,5.310152e-01,5.806961e-01,0.765751,275.6702
0.0304839,2.515000e+01,-5.125988e+00,8.963778e-01,2.162700e-01,5.306456e-01,5.814375e-01,0.766563,275.9626
0.0305161,2.515000e+01,-5.126057e+00,8.963902e-01,2.163154e-01,5.305223e-01,5.817024e-01,0.767373,276.2541
0.0305484,2.515000e+01,-5.126102e+00,8.963981e-01,2.163524e-01,5.313047e-01,5.809505e-01,0.768185,276.5465
0.0305806,2.515000e+01,-5.126150e+00,8.964060e-01,2.166221e-01,5.314901e-01,5.814772e-01,0.768994,276.8380
0.0306129,2.515000e+01,-5.126219e+00,8.964183e-01,2.171045e-01,5.314332e-01,5.828419e-01,0.769807,277.1304
0.0306452,2.515000e+01,-5.126272e+00,8.964280e-01,2.170740e-01,5.321203e-01,5.820139e-01,0.770619,277.4228
0.0306774,2.515000e+01,-5.126312e+00,8.964350e-01,2.169621e-01,5.323041e-01,5.815177e-01,0.771429,277.7143
0.0307097,2.515000e+01,-5.126364e+00,8.964438e-01,2.171246e-01,5.317402e-01,5.825760e-01,0.772241,278.0067
0.0307419,2.515000e+01,-5.126426e+00,8.964544e-01,2.172796e-01,5.315633e-01,5.831932e-01,0.773051,278.2982
0.0307742,2.515000e+01,-5.126485e+00,8.964649e-01,2.176174e-01,5.319513e-01,5.836805e-01,0.773863,278.5906
0.0308065,2.515000e+01,-5.126517e+00,8.964702e-01,2.173979e-01,5.326974e-01,5.822788e-01,0.774675,278.8830
0.0308387,2.515000e+01,-5.126539e+00,8.964746e-01,2.174519e-01,5.330043e-01,5.820903e-01,0.775485,279.1745
0.030871,2.515000e+01,-5.126543e+00,8.964746e-01,2.172856e-01,5.332607e-01,5.813657e-01,0.776297,279.4669
0.0309032,2.515000e+01,-5.126545e+00,8.964755e-01,2.175298e-01,5.334982e-01,5.817607e-01,0.777107,279.7584
0.0309355,2.515000e+01,-5.126583e+00,8.964816e-01,2.183003e-01,5.330001e-01,5.843711e-01,0.777919,280.0508
0.0309677,2.515000e+01,-5.126626e+00,8.964895e-01,2.186180e-01,5.333039e-01,5.848932e-01,0.778729,280.3423
0.031,2.515000e+01,-5.126658e+00,8.964948e-01,2.187075e-01,5.338015e-01,5.845908e-01,0.779541,280.6347
0.0310323,2.515000e+01,-5.126656e+00,8.964948e-01,2.180974e-01,5.343569e-01,5.823538e-01,0.780353,280.9271
0.0310645,2.515000e+01,-5.126656e+00,8.964948e-01,2.178140e-01,5.335287e-01,5.824998e-01,0.781163,281.2186
0.0310968,2.515000e+01,-5.126669e+00,8.964966e-01,2.182173e-01,5.335466e-01,5.835604e-01,0.781975,281.5110
0.031129,2.515000e+01,-5.126685e+00,8.965001e-01,2.186647e-01,5.342285e-01,5.840126e-01,0.782785,281.8025
0.0311613,2.515000e+01,-5.126693e+00,8.965010e-01,2.188113e-01,5.349808e-01,5.835831e-01,0.783597,282.0949
0.0311935,2.515000e+01,-5.126697e+00,8.965019e-01,2.187613e-01,5.349245e-01,5.835113e-01,0.784407,282.3864
0.0312258,2.515000e+01,-5.126701e+00,8.965027e-01,2.187618e-01,5.347129e-01,5.837444e-01,0.785219,282.6788
0.0312581,2.515000e+01,-5.126696e+00,8.965019e-01,2.188456e-01,5.353957e-01,5.832223e-01,0.786031,282.9712
0.0312903,2.515000e+01,-5.126704e+00,8.965027e-01,2.190755e-01,5.352115e-01,5.840372e-01,0.786841,283.2627
0.0313226,2.515000e+01,-5.126706e+00,8.965036e-01,2.192311e-01,5.356758e-01,5.839455e-01,0.787653,283.5551
0.0313548,2.515000e+01,-5.126702e+00,8.965027e-01,2.191016e-01,5.357290e-01,5.835420e-01,0.788463,283.8466
0.0313871,2.515000e+01,-5.126701e+00,8.965027e-01,2.190836e-01,5.355337e-01,5.837071e-01,0.789275,284.1390
0.0314194,2.515000e+01,-5.126708e+00,8.965036e-01,2.190042e-01,5.349682e-01,5.841130e-01,0.790087,284.4314
0.0314516,2.515000e+01,-5.126718e+00,8.965054e-01,2.192322e-01,5.351246e-01,5.845513e-01,0.790897,284.7229
0.0314839,2.515000e+01,-5.126713e+00,8.965045e-01,2.193408e-01,5.360597e-01,5.838202e-01,0.791709,285.0153
0.0315161,2.515000e+01,-5.126688e+00,8.965001e-01,2.194234e-01,5.368800e-01,5.831444e-01,0.792519,285.3068
0.0315484,2.515000e+01,-5.126669e+00,8.964975e-01,2.195118e-01,5.367757e-01,5.834909e-01,0.793331,285.5992
0.0315806,2.515000e+01,-5.126652e+00,8.964939e-01,2.194197e-01,5.365683e-01,5.834695e-01,0.794141,285.8907
0.0316129,2.515000e+01,-5.126659e+00,8.964948e-01,2.199139e-01,5.363250e-01,5.850495e-01,0.794953,286.1831
0.0316452,2.515000e+01,-5.126682e+00,8.964992e-01,2.200901e-01,5.359086e-01,5.859760e-01,0.795765,286.4756
0.0316774,2.515000e+01,-5.126702e+00,8.965027e-01,2.202094e-01,5.362334e-01,5.859411e-01,0.796575,286.7670
0.0317097,2.515000e+01,-5.126701e+00,8.965027e-01,2.201530e-01,5.371037e-01,5.848414e-01,0.797387,287.0595
0.0317419,2.515000e+01,-5.126690e+00,8.965010e-01,2.199421e-01,5.371811e-01,5.841957e-01,0.798197,287.3510
0.0317742,2.515000e+01,-5.126680e+00,8.964992e-01,2.200527e-01,5.373244e-01,5.843324e-01,0.799009,287.6434
0.0318065,2.515000e+01,-5.126672e+00,8.964975e-01,2.199314e-01,5.369584e-01,5.844079e-01,0.799822,287.9358
0.0318387,2.515000e+01,-5.126658e+00,8.964948e-01,2.199752e-01,5.376624e-01,5.837573e-01,0.800631,288.2273
0.031871,2.515000e+01,-5.126648e+00,8.964931e-01,2.201825e-01,5.379372e-01,5.840077e-01,0.801443,288.5197
0.0319032,2.515000e+01,-5.126637e+00,8.964913e-01,2.201211e-01,5.380204e-01,5.837531e-01,0.802253,288.8112
0.0319355,2.515000e+01,-5.126638e+00,8.964913e-01,2.203229e-01,5.379283e-01,5.843884e-01,0.803065,289.1036
0.0319677,2.515000e+01,-5.126656e+00,8.964948e-01,2.202883e-01,5.372406e-01,5.850463e-01,0.803875,289.3951
0.032,2.515000e+01,-5.126680e+00,8.964992e-01,2.203055e-01,5.370716e-01,5.852791e-01,0.804687,289.6875
0.0320323,2.515000e+01,-5.126702e+00,8.965027e-01,2.203125e-01,5.373802e-01,5.849640e-01,0.805500,289.9799
0.0320645,2.515000e+01,-5.126711e+00,8.965045e-01,2.203331e-01,5.382568e-01,5.840671e-01,0.806309,290.2714
0.0320968,2.515000e+01,-5.126717e+00,8.965054e-01,2.204890e-01,5.390750e-01,5.835935e-01,0.807122,290.5638
0.032129,2.515000e+01,-5.126726e+00,8.965071e-01,2.204183e-01,5.389981e-01,5.834912e-01,0.807931,290.8553
0.0321613,2.515000e+01,-5.126732e+00,8.965080e-01,2.203321e-01,5.391171e-01,5.831347e-01,0.808744,291.1477
0.0321935,2.515000e+01,-5.126763e+00,8.965133e-01,2.206165e-01,5.387538e-01,5.842847e-01,0.809553,291.4392
0.0322258,2.515000e+01,-5.126832e+00,8.965256e-01,2.211324e-01,5.379593e-01,5.865239e-01,0.810365,291.7316
0.0322581,2.515000e+01,-5.126915e+00,8.965397e-01,2.213269e-01,5.379235e-01,5.870881e-01,0.811178,292.0240
0.0322903,2.515000e+01,-5.126981e+00,8.965520e-01,2.212358e-01,5.389034e-01,5.857869e-01,0.811987,292.3155
0.0323226,2.515000e+01,-5.127029e+00,8.965599e-01,2.207925e-01,5.395052e-01,5.839667e-01,0.812800,292.6079
0.0323548,2.515000e+01,-5.127076e+00,8.965678e-01,2.207321e-01,5.396394e-01,5.836670e-01,0.813609,292.8994
0.0323871,2.515000e+01,-5.127138e+00,8.965793e-01,2.208438e-01,5.392993e-01,5.843378e-01,0.814422,293.1918
0.0324194,2.515000e+01,-5.127215e+00,8.965925e-01,2.210882e-01,5.391893e-01,5.851130e-01,0.815234,293.4842
0.0324516,2.515000e+01,-5.127292e+00,8.966057e-01,2.212866e-01,5.400464e-01,5.847172e-01,0.816044,293.7757
0.0324839,2.515000e+01,-5.127374e+00,8.966206e-01,2.212699e-01,5.400185e-01,5.847125e-01,0.816856,294.0681
0.0325161,2.515000e+01,-5.127451e+00,8.966338e-01,2.211418e-01,5.401859e-01,5.842016e-01,0.817665,294.3596
0.0325484,2.515000e+01,-5.127532e+00,8.966479e-01,2.210663e-01,5.399148e-01,5.843048e-01,0.818478,294.6520
0.0325806,2.515000e+01,-5.127640e+00,8.966672e-01,2.212856e-01,5.390555e-01,5.858288e-01,0.819287,294.9435
0.0326129,2.515000e+01,-5.127767e+00,8.966892e-01,2.216554e-01,5.389481e-01,5.869397e-01,0.820100,295.2359
0.0326452,2.515000e+01,-5.127888e+00,8.967103e-01,2.216337e-01,5.394973e-01,5.862986e-01,0.820912,295.5283
0.0326774,2.515000e+01,-5.127946e+00,8.967200e-01,2.208627e-01,5.412811e-01,5.823404e-01,0.821722,295.8198
0.0327097,2.515000e+01,-5.128000e+00,8.967297e-01,2.207999e-01,5.414627e-01,5.819853e-01,0.822534,296.1122
0.0327419,2.515000e+01,-5.128089e+00,8.967455e-01,2.212788e-01,5.408567e-01,5.839114e-01,0.823344,296.4037
0.0327742,2.515000e+01,-5.128199e+00,8.967649e-01,2.214350e-01,5.402944e-01,5.849441e-01,0.824156,296.6961
0.0328065,2.515000e+01,-5.128326e+00,8.967868e-01,2.218242e-01,5.401780e-01,5.861131e-01,0.824968,296.9885
0.0328387,2.515000e+01,-5.128436e+00,8.968062e-01,2.216692e-01,5.407272e-01,5.851208e-01,0.825778,297.2800
0.032871,2.515000e+01,-5.128545e+00,8.968256e-01,2.217624e-01,5.409968e-01,5.850880e-01,0.826590,297.5724
0.0329032,2.515000e+01,-5.128651e+00,8.968431e-01,2.219118e-01,5.417876e-01,5.846394e-01,0.827400,297.8639
0.0329355,2.515000e+01,-5.128778e+00,8.968660e-01,2.219960e-01,5.409562e-01,5.857748e-01,0.828212,298.1563
0.0329677,2.515000e+01,-5.128905e+00,8.968880e-01,2.218334e-01,5.406014e-01,5.857444e-01,0.829022,298.4478
0.033,2.515000e+01,-5.129027e+00,8.969091e-01,2.215765e-01,5.405097e-01,5.851792e-01,0.829834,298.7402
0.0330323,2.515000e+01,-5.129119e+00,8.969258e-01,2.213940e-01,5.417155e-01,5.834063e-01,0.830646,299.0326
0.0330645,2.515000e+01,-5.129222e+00,8.969434e-01,2.216946e-01,5.420503e-01,5.838495e-01,0.831456,299.3241
0.0330968,2.515000e+01,-5.129345e+00,8.969645e-01,2.219934e-01,5.419140e-01,5.847971e-01,0.832268,299.6165
0.033129,2.515000e+01,-5.129478e+00,8.969883e-01,2.223096e-01,5.418871e-01,5.856745e-01,0.833078,299.9080
0.0331613,2.515000e+01,-5.129634e+00,8.970155e-01,2.226433e-01,5.415059e-01,5.869845e-01,0.833890,300.2004
0.0331935,2.515000e+01,-5.129789e+00,8.970428e-01,2.225085e-01,5.413011e-01,5.868684e-01,0.834700,300.4919
0.0332258,2.515000e+01,-5.129937e+00,8.970683e-01,2.222552e-01,5.412742e-01,5.862464e-01,0.835512,300.7843
0.0332581,2.515000e+01,-5.130059e+00,8.970894e-01,2.218867e-01,5.422046e-01,5.842844e-01,0.836324,301.0767
0.0332903,2.515000e+01,-5.130172e+00,8.971097e-01,2.219128e-01,5.427680e-01,5.837593e-01,0.837134,301.3682
0.0333226,2.515000e+01,-5.130308e+00,8.971334e-01,2.221652e-01,5.422156e-01,5.850338e-01,0.837946,301.6606
0.0333548,2.515000e+01,-5.130432e+00,8.971554e-01,2.218450e-01,5.423899e-01,5.840174e-01,0.838756,301.9521
0.0333871,2.515000e+01,-5.130548e+00,8.971756e-01,2.215815e-01,5.423962e-01,5.833302e-01,0.839568,302.2445
0.0334194,2.515000e+01,-5.130697e+00,8.972011e-01,2.224398e-01,5.426268e-01,5.853577e-01,0.840380,302.5369
0.0334516,2.515000e+01,-5.130866e+00,8.972310e-01,2.225183e-01,5.421009e-01,5.861515e-01,0.841190,302.8284
0.0334839,2.515000e+01,-5.131025e+00,8.972583e-01,2.221190e-01,5.419856e-01,5.852423e-01,0.842002,303.1208
0.0335161,2.515000e+01,-5.131152e+00,8.972812e-01,2.216562e-01,5.427211e-01,5.832458e-01,0.842812,303.4123
0.0335484,2.515000e+01,-5.131313e+00,8.973093e-01,2.223819e-01,5.424257e-01,5.854928e-01,0.843624,303.7047
0.0335806,2.515000e+01,-5.131512e+00,8.973436e-01,2.231926e-01,5.423668e-01,5.877135e-01,0.844434,303.9962
0.0336129,2.515000e+01,-5.131701e+00,8.973771e-01,2.229604e-01,5.426674e-01,5.867985e-01,0.845246,304.2886
0.0336452,2.515000e+01,-5.131853e+00,8.974034e-01,2.220161e-01,5.430349e-01,5.839350e-01,0.846058,304.5810
0.0336774,2.515000e+01,-5.132015e+00,8.974316e-01,2.221909e-01,5.430286e-01,5.844202e-01,0.846868,304.8725
0.0337097,2.515000e+01,-5.132193e+00,8.974633e-01,2.221776e-01,5.423415e-01,5.851460e-01,0.847680,305.1649
0.0337419,2.515000e+01,-5.132382e+00,8.974958e-01,2.224859e-01,5.424120e-01,5.859030e-01,0.848490,305.4564
0.0337742,2.515000e+01,-5.132577e+00,8.975301e-01,2.228356e-01,5.428954e-01,5.863236e-01,0.849302,305.7488
0.0338065,2.515000e+01,-5.132790e+00,8.975670e-01,2.230826e-01,5.427174e-01,5.871904e-01,0.850115,306.0412
0.0338387,2.515000e+01,-5.132999e+00,8.976040e-01,2.228794e-01,5.427379e-01,5.866578e-01,0.850924,306.3327
0.033871,2.515000e+01,-5.133151e+00,8.976304e-01,2.215338e-01,5.430833e-01,5.827619e-01,0.851736,306.6251
0.0339032,2.515000e+01,-5.133313e+00,8.976585e-01,2.217017e-01,5.428833e-01,5.834373e-01,0.852546,306.9166
0.0339355,2.515000e+01,-5.133509e+00,8.976928e-01,2.224000e-01,5.427995e-01,5.853871e-01,0.853358,307.2090
0.0339677,2.515000e+01,-5.133731e+00,8.977315e-01,2.227190e-01,5.424936e-01,5.865831e-01,0.854168,307.5005
0.034,2.515000e+01,-5.133933e+00,8.977676e-01,2.226369e-01,5.432918e-01,5.855282e-01,0.854980,307.7929
0.0340323,2.515000e+01,-5.134100e+00,8.977966e-01,2.218962e-01,5.434329e-01,5.834479e-01,0.855793,308.0853
0.0340645,2.515000e+01,-5.134293e+00,8.978300e-01,2.222230e-01,5.427527e-01,5.850613e-01,0.856602,308.3768
0.0340968,2.515000e+01,-5.134507e+00,8.978679e-01,2.226658e-01,5.426179e-01,5.863970e-01,0.857415,308.6692
0.034129,2.515000e+01,-5.134735e+00,8.979074e-01,2.228303e-01,5.423167e-01,5.871824e-01,0.858224,308.9607
0.0341613,2.515000e+01,-5.134948e+00,8.979453e-01,2.225935e-01,5.424162e-01,5.864749e-01,0.859036,309.2531
0.0341935,2.515000e+01,-5.135151e+00,8.979805e-01,2.225034e-01,5.426221e-01,5.860387e-01,0.859846,309.5446
