time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
233,2.51500000e+01,-5.10927907e+00,8.743465e-01,2.139749e-01,5.414453e-01,5.499358e-01,,
234,2.51500000e+01,-5.10927828e+00,8.743465e-01,2.139962e-01,5.414609e-01,5.499746e-01,,
235,2.51500000e+01,-5.10927752e+00,8.743465e-01,2.139900e-01,5.414569e-01,5.499628e-01,,
236,2.51500000e+01,-5.10927674e+00,8.743465e-01,2.139696e-01,5.414412e-01,5.499264e-01,,
237,2.51500000e+01,-5.10927563e+00,8.743465e-01,2.139633e-01,5.414355e-01,5.499160e-01,,
238,2.51500000e+01,-5.10927586e+00,8.743465e-01,2.139814e-01,5.414517e-01,5.499460e-01,,
239,2.51500000e+01,-5.10927725e+00,8.743465e-01,2.139949e-01,5.414634e-01,5.499689e-01,,
240,2.51500000e+01,-5.10928017e+00,8.743465e-01,2.139863e-01,5.414564e-01,5.499537e-01,,
241,2.51500000e+01,-5.10927823e+00,8.743465e-01,2.139668e-01,5.414386e-01,5.499218e-01,,
242,2.51500000e+01,-5.10927763e+00,8.743465e-01,2.139671e-01,5.414376e-01,5.499234e-01,,
243,2.51500000e+01,-5.10927893e+00,8.743465e-01,2.139871e-01,5.414562e-01,5.499560e-01,,
244,2.51500000e+01,-5.10927928e+00,8.743465e-01,2.139924e-01,5.414630e-01,5.499626e-01,,
245,2.51500000e+01,-5.10928234e+00,8.743465e-01,2.139770e-01,5.414527e-01,5.499336e-01,,
246,2.51500000e+01,-5.10928218e+00,8.743465e-01,2.139622e-01,5.414378e-01,5.499106e-01,,
247,2.51500000e+01,-5.10928028e+00,8.743465e-01,2.139701e-01,5.414410e-01,5.499277e-01,,
248,2.51500000e+01,-5.10928175e+00,8.743465e-01,2.139920e-01,5.414598e-01,5.499650e-01,,
249,2.51500000e+01,-5.10928284e+00,8.743465e-01,2.139916e-01,5.414625e-01,5.499612e-01,,
250,2.51500000e+01,-5.10928553e+00,8.743465e-01,2.139728e-01,5.414496e-01,5.499259e-01,,
251,2.51500000e+01,-5.10928459e+00,8.743465e-01,2.139598e-01,5.414374e-01,5.499051e-01,,
